,Unnamed: 0,Height,Width,Area,Perimeter,A/P,A/(A+P),A/(W*H),Diameter,Label
463,463,64.0,23.0,1184.5,151.154327750206,7.836361800751589,0.8868312522111822,0.8046875,38.83493582766425,0
464,464,71.0,30.0,1343.5,180.1248904466629,7.4587137661456415,0.8817787162863572,0.6307511737089202,41.35936808453064,0
465,465,74.63243262818115,25.29822128134704,1401.0,176.50966620445251,7.937242362563933,0.8881086626688371,0.7420284395605713,42.23515836567874,0
466,466,57.4543296888929,26.0768096208106,1102.0,144.02438497543338,7.651482074983145,0.8844128680689721,0.735536749176621,37.45810964661924,0
467,467,78.77182237323191,25.179356624028344,1525.5,186.81118190288544,8.165999403574446,0.8909011493487516,0.7691245785505653,44.071838235924425,0
468,468,70.83078426785913,23.323807579381203,1195.5,165.23758971691132,7.235036543731708,0.8785676305515397,0.7236491896042162,39.01484173658644,0
469,469,78.87331614684399,23.430749027719962,1336.0,194.59292709827423,6.86561438754291,0.8728643497215246,0.7229199089836656,41.243763549974155,0
470,470,74.14849964766651,27.459060435491967,1539.5,180.95331716537478,8.507719140583855,0.8948223033081106,0.7561216137418751,44.27360702630613,0
471,471,73.6817480791546,27.202941017470888,1470.5,177.09545242786407,8.303431736051921,0.8925127814798834,0.7336505511700863,43.27006760490509,0
472,472,70.68238818828918,26.40075756488817,1383.5,176.7523066997528,7.8273377351172915,0.8867155613609574,0.741398255109361,41.97054812771805,0
473,473,68.15423684555495,23.769728648009423,1230.0,162.85281229019162,7.55283241782912,0.8830796686819897,0.7592556429382202,39.57378728431549,0
474,474,79.07591289387686,23.53720459187964,1326.0,193.68123912811282,6.846300684409094,0.8725514047674672,0.7124336553938806,41.08911822269767,0
475,475,68.41052550594829,24.839484696748446,1230.0,163.48022925853732,7.5238455780166875,0.8826820604799509,0.7238350398689103,39.57378728431549,0
476,476,68.59300255857006,26.90724809414742,1401.0,178.7939361333847,7.835836216250754,0.8868245205631117,0.7590826032167711,42.23515836567874,0
477,477,76.36753236814714,22.62741699796952,1340.0,175.62236499786374,7.630007715795761,0.8841252484433275,0.7754629629629629,41.305459565838476,0
478,478,86.88498144098322,26.47640458974745,1517.5,199.43859875202182,7.608858112199389,0.8838405759547917,0.6596673328605615,43.95612595686305,0
479,479,72.12489168102785,24.041630560342607,1348.5,168.1248904466629,8.020823070381763,0.8891453704171054,0.7776816608996541,41.43625859166543,0
480,480,75.69015788066504,22.803508501982762,1302.5,177.78174424171448,7.3263990380761665,0.879900062989168,0.7546344875832411,40.72339017097606,0
481,481,79.55501241279521,27.65863337187866,1645.5,187.4385989904404,8.778874836147931,0.8977387463531625,0.7478243828065557,45.772433525668156,0
482,482,77.10382610480494,23.021728866442675,1386.0,179.96551036834717,7.7014756725507185,0.8850769642263605,0.7808171901239754,42.00845163777089,0
483,483,78.56844150166147,24.75883680627989,1512.0,186.10764515399933,8.124330404314444,0.8904029166318714,0.7772727019523895,43.87639674858872,0
484,484,77.83315488916018,24.75883680627989,1526.5,187.5218596458435,8.140384288439598,0.8905954095097773,0.7921399869500828,44.0862809163829,0
485,485,72.53275122315436,20.8806130178211,1176.0,168.3675308227539,6.9847196443001485,0.8747607875357472,0.7764793782291387,38.69534474078957,0
486,486,76.84399781375252,31.622776601683796,1538.5,188.26702547073364,8.171903689205319,0.8909713802188166,0.6331222110490391,44.259225474188405,0
487,487,77.46612162745727,25.495097567963924,1436.5,177.2964631319046,8.102248486092337,0.8901370357524366,0.7273394413130079,42.766910176117015,0
488,488,81.70679286326198,26.925824035672523,1725.0,198.16652023792267,8.704800376617253,0.8969582102472298,0.7840828091037281,46.865106579076034,0
489,489,75.45197147855052,30.23243291566195,1748.5,183.5807340145111,9.524419920130564,0.9049828866969426,0.7665172747829948,47.18325279131815,0
490,490,74.67261881037787,26.570660511172854,1481.5,178.26702535152438,8.310566674227235,0.892595151832367,0.7466858523996447,43.43160583636233,0
491,491,55.154328932550705,26.1725046566048,1078.5,138.9533169269562,7.761599534661967,0.8858655892632531,0.7471284234288792,37.05656283301074,0
492,492,75.45197147855052,26.627053911388696,1545.0,177.8233743906021,8.688396591813031,0.8967837463585019,0.7690149349453443,44.352622206762774,0
493,493,67.47592163134935,24.839484696748446,1295.0,162.6518026590347,7.961793099303639,0.8884151877956541,0.7726420871896902,40.60597505826004,0
494,494,74.0,20.0,1134.5,165.98275542259216,6.835047394601703,0.8723683534206833,0.7665540540540541,38.00645028810297,0
495,495,70.51950084905594,25.29822128134704,1409.5,170.61017155647278,8.261523841991151,0.8920264076343393,0.7900705316157596,42.363086977983706,0
496,496,67.11929677819934,21.93171219946131,1108.0,159.19595813751218,6.959975698898827,0.8743714757648897,0.7526963751370853,37.55994429663814,0
497,497,84.38009243891595,25.553864678361283,1498.0,197.13708257675168,7.598773302413973,0.8837043419066223,0.6947286767791796,43.672792880846,0
498,498,69.8927750200262,23.021728866442675,1294.5,166.4091603755951,7.779018877796383,0.8860920549414504,0.8045107210232822,40.59813531013054,0
499,499,74.94664769020694,23.40939982143925,1315.0,175.68123960494995,7.485147548804915,0.8821470110863489,0.7495200616186751,40.918333315602425,0
500,500,77.42092740338363,20.248456731316587,1165.5,176.55129754543304,6.601480794555331,0.8684466846622484,0.7434674857981513,38.52221033882703,0
501,501,68.8839603971781,17.262676501632072,937.5,156.32590079307556,5.997086824664736,0.857083379832447,0.7883971324157805,34.54941494713355,0
502,502,78.29431652425353,23.323807579381203,1318.5,180.40916180610657,7.308387150631787,0.8796396963851212,0.7220220271044564,40.972751185798,0
503,503,64.03124237432849,23.430749027719962,1146.5,151.58073401451108,7.563626126063245,0.8832270366221947,0.7641805125113854,38.206925262821976,0
504,504,68.44705983459039,27.313000567495326,1380.0,174.99494791030884,7.885941945634335,0.8874626903801346,0.7381674232879636,41.91742563343466,0
505,505,68.41052550594829,20.8806130178211,1044.5,158.1248902082443,6.605538183295711,0.8685168654867407,0.7312102542075223,36.46777624802309,0
506,506,66.09841147864296,19.416487838947603,1058.0,154.56854104995728,6.844859845432904,0.8725279967133923,0.8243734004907116,36.70268979693181,0
507,507,53.48831648126532,27.85677655436824,1043.0,137.05382251739502,7.610148924285723,0.8838579902863924,0.6999943246489952,36.44158126589425,0
508,508,78.40918313565065,20.0,1156.5,176.55129623413086,6.55050415753575,0.8675585127647464,0.7374773934318474,38.373187689925054,0
509,509,68.54195795277518,19.313207915827967,990.5,158.1248904466629,6.264035960449285,0.8623354832706321,0.7482445422519285,35.51258606550893,0
510,510,54.57105459856901,29.8328677803526,1280.5,145.7817449569702,8.783678644935687,0.8977889568646422,0.7865425697868005,40.37800437160529,0
511,511,56.85947590331801,25.238858928247925,1009.0,137.53910410404205,7.3360954804296075,0.8800397617388538,0.7031024281472689,35.84269382507095,0
512,512,57.24508712544685,24.59674775249769,1077.0,144.3675309419632,7.46012619993454,0.8817984535493409,0.7648914304494563,37.03078435139837,0
513,513,61.03277807866851,15.811388300841895,729.0,141.05382287502292,5.168239932397378,0.8378791987731037,0.7554302742999245,30.466237511578843,0
514,514,69.77105417004964,20.12461179749811,995.5,158.6101716756821,6.276394442315763,0.8625692974827595,0.7089873198946128,35.60210621274891,0
515,515,77.52418977325722,19.235384061671343,1090.0,174.08326029777527,6.261371703031747,0.8622849730192874,0.730951227751388,37.253605245148115,0
516,516,73.00684899377592,19.6468827043885,1018.0,165.39696848392487,6.154889109100815,0.8602354299624255,0.7097256825555213,36.00219238519226,0
517,517,72.03471385380801,18.681541692269406,926.0,165.53910374641418,5.59384446963371,0.8483434050340058,0.6881077319718457,34.3368580162012,0
518,518,82.21921916437786,15.811388300841895,877.0,181.53910386562347,4.830915110439025,0.8285003329563638,0.6746153846153846,33.416030295843605,0
519,519,70.66116330771807,20.12461179749811,1042.0,162.0243854522705,6.431130703513483,0.8654309768058319,0.7327560693207507,36.424107478619696,0
520,520,50.91168824543142,26.1725046566048,1028.5,130.9533177614212,7.8539438143429425,0.8870559808183953,0.7718652901758483,36.187385533637475,0
521,521,71.25307010929423,25.079872407968914,1397.0,175.05382299423218,7.980402690468688,0.8886464188224715,0.7817493011761874,42.174822394350656,0
522,522,67.67569726275454,27.202941017470888,1345.5,165.09545433521268,8.149830686846611,0.8907083601626032,0.7308615308287661,41.39014142813674,0
523,523,68.00735254367721,26.248809496813372,1321.0,165.19595789909363,7.996563698047044,0.8888464492040358,0.7400095733132787,41.01157688501077,0
524,524,75.80237463298891,26.40075756488817,1338.0,179.96550977230072,7.434757924965117,0.8814429520211589,0.6685854384078945,41.274623085567335,0
525,525,62.681735776859284,23.021728866442675,1077.0,147.68123960494998,7.292734018762268,0.8794125076557978,0.7463400616747666,37.03078435139837,0
526,526,72.0,20.0,1124.5,163.15432822704315,6.892247433578117,0.8732933795580926,0.7809027777777777,37.838576453861094,0
527,527,79.07591289387686,38.078865529319536,1487.5,281.86500453948975,5.277349000562427,0.8406970840859089,0.4940020588594722,43.519464872555076,0
528,528,61.84658438426491,26.40075756488817,1236.5,152.26702594757083,8.120602555314614,0.8903581211948222,0.7572896336284761,39.67821438856629,0
529,529,77.0,25.0,1222.0,184.56854128837585,6.620846605114074,0.8687809830302927,0.6348051948051948,39.444882097255274,0
530,530,64.76109943476871,26.683328128252672,1275.0,159.5391044616699,7.991771072692245,0.8887872042208713,0.7378294314106841,40.291195310356976,0
531,531,61.13100686231171,27.892651361962706,1281.5,153.29646348953247,8.359618811998912,0.8931580420008117,0.7515662391981914,40.39376779378362,0
532,532,62.64982043070834,18.248287590894662,871.0,145.25483334064484,5.996358124327411,0.8570684944610187,0.76186181624861,33.30152614317138,0
533,533,82.07923001588159,19.313207915827967,1170.0,185.3380936384201,6.31278749571352,0.8632532395360645,0.7380710520610694,38.59650589548412,0
534,534,81.02468759581859,21.93171219946131,1407.5,186.40916085243225,7.550594582174125,0.8830490686478397,0.7920607635889242,42.3330209082076,0
535,535,73.16419889536138,24.33105012119288,1401.5,176.46803629398346,7.94194818185203,0.8881675469748828,0.7872879912140539,42.24269430264043,0
536,536,70.68238818828918,26.40075756488817,1385.5,171.0954531431198,8.097818934095471,0.890083545600985,0.7424700270719332,42.00087367222934,0
537,537,78.77182237323191,26.627053911388696,1665.5,187.37972319126132,8.888368344423261,0.8988710811360532,0.794055076357071,46.04976071334588,0
538,538,91.3892772703669,24.698178070456933,1683.0,210.65180146694183,7.989487810120237,0.8887589570037334,0.7456309998268381,46.29105911284898,0
539,539,85.07055894961545,24.041630560342607,1481.0,196.0243853330612,7.555182471219902,0.8831117859421405,0.724122184653741,43.42427622600953,0
540,540,77.87810988975015,29.546573405388315,1753.5,189.58073449134827,9.249357561066011,0.9024329091807006,0.7620496110662661,47.2506671031543,0
541,541,90.27181176868004,25.079872407968914,1714.0,207.8822501897812,8.245052179468157,0.8918340339689108,0.7570652915614571,46.71544262528258,0
542,542,73.00684899377592,25.806975801127876,1579.0,180.7939373254776,8.733699942367956,0.8972641435506665,0.8380721539890015,44.837988816814935,0
543,543,75.0,20.0,1098.5,169.98275506496432,6.462420258926697,0.8659952179986407,0.7323333333333333,37.39857804638535,0
544,544,91.35097153287424,24.08318915758459,1654.0,204.71067655086517,8.07969583154118,0.8898641519987723,0.7518104152217775,45.89050236151222,0
545,545,71.34423592694787,30.528675044947487,1627.0,177.48022854328156,9.167218305689913,0.9016446809802081,0.7470001784981201,45.5144014492568,0
546,546,78.23681997627459,28.0178514522438,1680.0,189.96551084518435,8.843710590019391,0.8984122917008646,0.7664137074977797,46.24978308224886,0
547,547,77.38862965578342,22.36067977499789,1331.0,182.16652023792267,7.306501755984676,0.8796123772225151,0.7691585937856962,41.16651350360511,0
548,548,79.37883848986453,26.248809496813372,1600.5,190.75230646133426,8.39046211126377,0.893508968126232,0.7681416743265423,45.142218502734536,0
549,549,67.67569726275454,32.89376840679705,1684.0,174.02438485622406,9.676804784520812,0.9063390199425772,0.7564769817941409,46.30480961340857,0
550,550,79.2464510246358,26.248809496813372,1563.5,183.37972402572632,8.526024391773307,0.8950244132417294,0.7516375231406709,44.61737361380012,0
551,551,93.94147114027969,25.495097567963924,1789.0,217.96551024913788,8.207720560721492,0.8913954877968578,0.7469582102632734,47.72657064498984,0
552,552,73.40980860893181,27.313000567495326,1588.5,177.9238795042038,8.927975291604794,0.8992745277231289,0.7922526738894979,44.972669665162265,0
553,553,76.69419795525604,24.839484696748446,1494.5,183.8650040626526,8.128246088041552,0.8904499297723745,0.7844961693141927,43.62174342695052,0
554,554,76.2954782408499,29.427877939124322,1625.0,183.53910374641416,8.853699112779651,0.8985152693872029,0.7237617371067139,45.4864184146723,0
555,555,75.6042326857432,25.0,1396.0,180.4507920742035,7.736181060518419,0.8855335079398344,0.7385829869090098,42.159724909566094,0
556,556,78.77182237323191,27.784887978899608,1691.0,188.65180158615112,8.963603770451009,0.8996347081800169,0.772616652658319,46.40094902205299,0
557,557,73.33484846919643,25.179356624028344,1391.0,175.88224947452545,7.908700304640296,0.8877501806319461,0.753307171782279,42.084156243491584,0
558,558,83.60023923410746,27.166155414412252,1717.0,195.53910326957703,8.78085237832396,0.8977594220503552,0.7560222793922082,46.75630757780467,0
559,559,69.3181073024935,22.82542442102665,1233.5,164.75230729579926,7.486996815075568,0.8821726905536613,0.7796031696567728,39.63005145632319,0
560,560,73.0616178304313,28.653097563788805,1468.0,175.33809328079224,8.372396280419773,0.8933037005606412,0.7012375961270868,43.233270194044074,0
561,561,76.05918747922567,24.186773244895647,1348.0,176.16652071475983,7.651851183361992,0.8844177992886589,0.7327575088454223,41.42857596276994,0
562,562,75.64390259630977,23.259406699226016,1283.5,180.75230705738068,7.100877553903347,0.8765565837347884,0.7294966699146725,40.425276197789685,0
563,563,78.03204469959762,28.30194339616981,1599.5,186.066015958786,8.596411288530478,0.8957943787595694,0.7242608322419604,45.128113762973655,0
564,564,78.39005038906404,26.0,1537.0,184.99494755268097,8.308335013107905,0.89256940166079,0.7541184668460377,44.23764437962249,0
565,565,69.28924880528002,26.570660511172854,1392.5,165.43859910964966,8.41702001524491,0.8938092944072401,0.7563572956082399,42.106841083649506,0
566,566,88.32326986700619,24.186773244895647,1610.5,208.2081503868103,7.735047821173206,0.8855186576567946,0.7538894350141555,45.28302426733421,0
567,567,75.15317691222373,24.166091947189145,1370.5,177.5807340145111,7.717616483598998,0.8852897461271251,0.7546147195176395,41.77289547134051,0
568,568,69.85699678629193,29.154759474226502,1580.0,174.50966572761536,9.053939754065851,0.9005365036531479,0.7757784530993068,44.85218479273397,0
569,569,84.8528137423857,24.75883680627989,1571.0,195.7644994258881,8.02494836707993,0.8891960419798441,0.7477900799189292,44.72425879518789,0
570,570,39.21734310225516,13.92838827718412,350.0,93.25483286380768,3.753156691741125,0.7896135000687952,0.6407505854259627,21.110041228223764,1
571,571,68.41052550594829,21.840329667841555,1152.5,160.1248905658722,7.197506870587896,0.8780116911413721,0.7713630262792394,38.306769314408065,0
572,572,72.3394774656273,26.1725046566048,1315.5,187.92388033866882,7.000174738991443,0.8750027302371064,0.6948166217451938,40.92611172710042,0
573,573,53.150729063673246,18.439088914585774,401.5,137.29646337032318,2.924328785637058,0.7451793530501384,0.40967254988097024,22.60985796530283,1
574,574,64.4980619863884,20.09975124224178,1000.0,151.7401148080826,6.590215127125592,0.8682514285496017,0.7713698362130484,35.68248232305542,0
575,575,67.1863081289633,24.020824298928627,1231.5,157.63960933685303,7.8121228870116175,0.8865199665481377,0.7630723765122348,39.597910290081636,0
576,576,81.39410298049853,23.08679276123039,1299.5,188.81118190288544,6.882537288858213,0.8731372953460712,0.6915438732280421,40.67646479702168,0
577,577,60.0,21.0,932.5,139.982754945755,6.661534846641322,0.8694778500631134,0.7400793650793651,34.45716000290128,0
578,578,66.30987860040162,25.079872407968914,1264.0,160.02438473701474,7.89879618707653,0.8876252496430617,0.7600523714800049,40.117013654374205,0
579,579,63.32456079595026,21.54065922853801,1007.5,150.6101716756821,6.689455225969135,0.8699517754362155,0.7386077805428082,35.816041675772546,0
580,580,72.83543093852056,24.186773244895647,1197.0,167.88224983215332,7.129997371352519,0.8769987302180838,0.6794750640367312,39.03931012515449,0
581,581,67.08203932499369,21.37755832643195,1118.0,156.71067655086514,7.134166124521321,0.8770617682634496,0.7796100816477165,37.72905791315113,0
582,582,65.12296062065974,20.02498439450079,1007.0,152.0832602977753,6.6213730428208795,0.8687900468351996,0.7721881773069492,35.80715321759479,0
583,583,57.2712842531054,19.697715603592208,759.0,136.225395321846,5.571648356804451,0.8478311763342335,0.672804660648613,31.086794856562303,0
584,584,59.07622195096772,19.416487838947603,862.5,141.0954521894455,6.112883063317603,0.8594100323176719,0.7519270615043876,33.13863466309495,0
585,585,68.26419266350405,19.104973174542803,995.0,157.39696800708768,6.321595724481772,0.8634177524093246,0.7629282390322629,35.593164329846914,0
586,586,69.3181073024935,22.36067977499789,1213.0,164.85281300544742,7.358078869784999,0.8803552807314292,0.7825806451612902,39.299358363257696,0
587,587,70.61161377563893,29.614185789921688,1103.5,190.20815086364743,5.801538971855389,0.8529744512031796,0.5277113119192656,37.48359424621993,0
588,588,69.57010852370435,32.57299494980466,1262.5,200.89444208145144,6.284394863886415,0.8627202370703894,0.5571229050482508,40.09320298040733,0
589,589,67.08203932499369,20.12461179749811,1020.0,156.8528115749359,6.502911804757153,0.8667184119949325,0.7555555555555555,36.03754064347158,0
590,590,56.58621740318043,31.827660925679094,1055.5,165.23758792877197,6.38777177293939,0.8646411894229201,0.5860610396442473,36.659300858962986,0
591,591,82.66196223173027,36.61966684720111,1775.5,276.14927458763117,6.429493623154803,0.8654013246766382,0.5865439740405052,47.54615454142724,1
592,592,75.13321502504733,16.278820596099706,854.0,167.3969683647156,5.101645557519001,0.8361097853729459,0.6982371639511293,32.97493853222215,0
593,593,64.8459713474939,17.464249196572982,799.0,146.02438485622406,5.471688860642674,0.8454808286471462,0.7055273590785096,31.895429080722447,0
594,594,67.11929677819934,19.235384061671343,966.5,156.95331704616547,6.157881962543796,0.8602938683212629,0.748606508596126,35.07970951970006,0
595,595,71.19691004531025,19.416487838947603,984.0,162.22539579868314,6.065634761779928,0.8584698992071752,0.7118086768935461,35.39587139793849,0
596,596,60.53098380168623,21.213203435596427,978.0,141.39696860313416,6.916697081003206,0.8736846958058322,0.7616489810310763,35.28779214899948,0
597,597,50.0,27.0,1050.0,130.5685408115387,8.041753346355915,0.8894019819283139,0.7777777777777778,36.56366395715726,0
598,598,69.3757882838098,20.615528128088304,1066.5,157.63960909843442,6.7654316456344965,0.8712241578274441,0.7456902487163911,36.84983004655586,0
599,599,72.0,17.0,964.5,159.49747407436368,6.047117708900607,0.8580980137827148,0.7879901960784313,35.04339511087738,0
600,600,52.153619241621186,27.07397274136177,1118.5,135.98275458812714,8.225307711906417,0.8916025317280881,0.7921356317198497,37.73749370038079,0
601,601,58.69412236331676,22.62741699796952,1048.5,141.92387926578522,7.387763112340255,0.8807787026640298,0.7894758348681175,36.537537720196994,0
602,602,63.41135544995076,20.615528128088304,998.5,147.92387926578522,6.750093392331369,0.8709692968358951,0.7638121591326638,35.65571041808114,0
603,603,64.00781202322104,17.029386365926403,804.0,158.56854152679443,5.070362584271752,0.8352651944397869,0.7376053665426682,31.995071401187264,0
604,604,54.23098745182499,27.07397274136177,1161.5,139.98275458812714,8.297450663958534,0.8924436346969294,0.7910787425939374,38.456049344802594,0
605,605,67.47592163134935,17.11724276862369,876.0,150.91168761253357,5.804719394889639,0.8530431687233124,0.7584404213716343,33.39697353336081,0
606,606,54.57105459856901,25.96150997149434,1024.5,137.63960886001587,7.4433515794276275,0.8815636195422067,0.7231354757238274,36.116947733455746,0
607,607,70.9365914038728,17.464249196572982,933.5,160.6101717948914,5.812209709806764,0.8532047540227052,0.7535187898143267,34.475630741297174,0
608,608,61.26989472816157,26.83281572999748,1204.5,156.26702535152438,7.707960123323934,0.8851625425659059,0.7326447164218132,39.16142274782038,0
609,609,28.42534080710379,23.430749027719962,402.5,96.32590055465698,4.178523093813325,0.8068947493553366,0.6043298304695733,22.637997189590408,1
610,610,92.35799911215055,26.0768096208106,1724.5,210.69343316555023,8.184877782332169,0.8911253885246488,0.7160349596038866,46.85831404239581,0
611,611,96.56603957913984,23.769728648009423,1698.0,220.16652023792267,7.712344266353751,0.8852203299791647,0.7397569290812382,46.49688964823676,0
612,612,86.4002314811714,30.0,1701.0,204.1076465845108,8.333837700175044,0.892862932469755,0.6562482417926883,46.537946512437706,0
613,613,97.7394495585073,23.40939982143925,1787.0,225.33809316158292,7.930305856979972,0.8880217524444143,0.7810240088501518,47.69988539233334,0
614,614,92.19544457292886,21.587033144922906,1454.0,206.36753118038175,7.045682000862273,0.8757097285360237,0.7305702537972654,43.02662313085849,0
615,615,104.93807697875923,22.203603311174522,1696.5,232.1248904466629,7.308565646430828,0.8796422821272915,0.7281105150435947,46.47634761513864,0
616,616,104.0,20.0,1538.5,227.15432786941528,6.77292840700108,0.8713483583485344,0.7396634615384615,44.259225474188405,0
617,617,87.32124598286491,25.495097567963924,1716.5,205.2375876903534,8.363477759199363,0.8932020745157934,0.7710227726955491,46.74949923301753,0
618,618,103.24727599312244,33.61547262794322,1773.5,279.52185928821564,6.34476317707711,0.8638485713030225,0.5109911384574055,47.519367973362314,0
619,619,78.29431652425353,22.82542442102665,1289.0,181.48022902011868,7.102702079228162,0.8765843800966632,0.7212798811100972,40.51179795027153,0
620,620,87.66413177577246,26.47640458974745,1584.5,199.43859875202182,7.944801106280021,0.8882032156871645,0.6826707552502548,44.91601116119802,0
621,621,79.05694150420948,26.627053911388696,1642.5,193.37972247600555,8.493651655766548,0.894666453303815,0.7802652256027486,45.730689391561825,0
622,622,79.47955712005447,28.23118842698621,1695.5,190.75230717659,8.888490132024364,0.8988723266496014,0.7556369649135951,46.46264788083508,0
623,623,57.384666941614284,29.732137494637012,1337.0,149.19595813751218,8.961368770913367,0.8996121895496989,0.7836270327125207,41.25919620291836,1
624,624,97.25224933131365,24.08318915758459,1781.5,218.46803617477417,8.154510981070027,0.8907642361161803,0.7606277663328126,47.626423852161025,0
625,625,94.4298681562142,26.1725046566048,1719.5,212.9533174037933,8.074539626633545,0.8898015721849927,0.6957408622533784,46.79033444176385,0
626,626,81.74350127074322,29.8328677803526,1722.5,199.58073389530185,8.630592574650052,0.896164229537419,0.7063354307567759,46.83113404356463,0
627,627,50.24937810560446,26.1725046566048,1017.0,131.74011421203613,7.719744332110835,0.8853177384665446,0.7732945973041874,35.98450523483211,0
628,628,56.08029957123981,22.02271554554524,981.5,139.09545290470123,7.056305432733716,0.8758736236666398,0.7947107902845617,35.35087853445176,0
629,629,51.66236541235796,21.587033144922906,894.5,129.982754945755,6.8816821152413405,0.8731235305638333,0.8020715273934891,33.74778174585113,0
630,630,63.28506932918697,18.110770276274835,830.5,142.66904699802402,5.821164558641111,0.8533974673381554,0.7246052139731322,32.5180786932831,0
631,631,74.95331880577403,18.439088914585774,1052.0,170.71067678928375,6.162473371823915,0.8603834250981165,0.7611765738372017,36.598469927872536,0
632,632,72.3671196055225,17.262676501632072,907.0,162.56854128837583,5.579185202819146,0.8480054947272946,0.7260355196057743,33.982764264767994,0
633,633,44.721359549995796,27.29468812791236,898.5,124.1248903274536,7.238677090708149,0.8786212896815883,0.7360798805863578,33.823153769933164,1
634,634,64.56004956627591,16.76305461424021,850.0,148.22539615631104,5.734509888599877,0.8515110948618857,0.7854199179487392,32.897623212397704,0
635,635,65.94694837519019,24.839484696748446,1261.5,161.237588763237,7.823858007777579,0.8866708871427245,0.7701050459169874,40.077321338674906,0
636,636,64.25729530566936,18.027756377319946,796.5,145.29646325111392,5.481895306862493,0.845724135818534,0.6875775025881204,31.845491005502762,0
637,637,56.320511361314885,24.041630560342607,1061.0,143.88224935531616,7.374085439683863,0.8805839745482998,0.7835827655439512,36.754688911266925,0
638,638,55.7314991723711,28.284271247461906,1207.5,153.29646337032318,7.876894048644837,0.8873479851713829,0.766022313200255,39.21016131397203,0
639,639,71.56814934033156,19.104973174542803,893.5,171.15432798862454,5.220434741559002,0.8392395320348021,0.6534740371870978,33.728912422740045,0
640,640,59.908263203000644,20.808652046684813,1004.0,145.33809399604797,6.9080305953874745,0.8735462656678047,0.8053840703453657,35.75377606511099,0
641,641,48.27007354458868,24.738633753705958,868.0,123.740114569664,7.0147017644090495,0.8752292936911629,0.7268855803484942,33.24412617034957,0
642,642,59.39696961966999,21.93171219946131,1054.5,143.9238805770874,7.326789659727086,0.8799056970495427,0.8094867746322683,36.64193089785566,0
643,643,67.42403132415029,27.202941017470888,1390.5,167.23758924007416,8.314518322814969,0.892640717926272,0.7581243007456164,42.076591912300174,0
644,644,61.07372593840988,23.430749027719962,1183.0,152.308657169342,7.767122512837203,0.8859374899192116,0.8266928024737635,38.810338589372,0
645,645,71.21797525905944,22.02271554554524,1172.0,165.480229139328,7.082417072393713,0.8762746352925045,0.7472520582489897,38.629480276462566,0
646,646,61.26989472816157,26.83281572999748,1147.0,150.0243850946426,7.645423770785109,0.8843318700722073,0.697669979025172,38.2152555638613,0
647,647,38.0,30.0,851.0,114.56854116916656,7.427867993391424,0.8813460295315335,0.7464912280701754,32.91696906717907,1
648,648,69.8927750200262,24.698178070456933,1362.0,168.65180110931396,8.07581058157334,0.889817004110872,0.7890052737122457,41.643153818236335,0
649,649,91.78235124467012,20.396078054371138,1338.5,203.2964632511139,6.583980747105625,0.8681431251811071,0.7150106837606839,41.28233436505275,0
650,650,59.0,30.0,1447.5,153.9827551841736,9.400403300153279,0.9038498824381876,0.8177966101694916,42.93034172941264,0
651,651,66.48308055437866,31.38470965295043,1563.0,170.166520357132,9.185120532051194,0.9018175585793871,0.7490826325634301,44.61023882945551,0
652,652,58.137767414994535,31.304951684997054,1363.5,151.78174424171448,8.983293786824639,0.8998326583036411,0.7491758241758241,41.666078760142454,0
653,653,74.70609078247905,18.35755975068582,1101.0,173.82337486743927,6.334015783778456,0.8636490526497335,0.8028166247249169,37.44111027671874,0
654,654,69.3181073024935,32.64965543462902,1565.5,169.43859910964966,9.239335123320457,0.9023374088301432,0.6917159238622295,44.64590134920447,0
655,655,70.83784299369934,25.495097567963924,1285.0,166.6518028974533,7.710687659291064,0.8851985010697322,0.7115101843939018,40.448891393766075,0
656,656,86.83317338436964,18.681541692269406,1261.0,195.19595861434937,6.460174733900974,0.8659548823359673,0.7773501740868464,40.06937815727916,0
657,657,62.64982043070834,29.5296461204668,1355.0,160.50966656208038,8.441859166631103,0.8940886553853562,0.7324217324122362,41.53600345623234,0
658,658,67.42403132415029,27.202941017470888,1390.5,167.23758924007416,8.314518322814969,0.892640717926272,0.7581243007456164,42.076591912300174,0
659,659,61.07372593840988,23.430749027719962,1183.0,152.308657169342,7.767122512837203,0.8859374899192116,0.8266928024737635,38.810338589372,0
660,660,71.21797525905944,22.02271554554524,1172.0,165.480229139328,7.082417072393713,0.8762746352925045,0.7472520582489897,38.629480276462566,0
661,661,61.26989472816157,26.83281572999748,1147.0,150.0243850946426,7.645423770785109,0.8843318700722073,0.697669979025172,38.2152555638613,0
662,662,38.0,30.0,851.0,114.56854116916656,7.427867993391424,0.8813460295315335,0.7464912280701754,32.91696906717907,1
663,663,69.8927750200262,24.698178070456933,1362.0,168.65180110931396,8.07581058157334,0.889817004110872,0.7890052737122457,41.643153818236335,0
664,664,91.78235124467012,20.396078054371138,1338.5,203.2964632511139,6.583980747105625,0.8681431251811071,0.7150106837606839,41.28233436505275,0
665,665,59.0,30.0,1447.5,153.9827551841736,9.400403300153279,0.9038498824381876,0.8177966101694916,42.93034172941264,0
666,666,66.48308055437866,31.38470965295043,1563.0,170.166520357132,9.185120532051194,0.9018175585793871,0.7490826325634301,44.61023882945551,0
667,667,58.137767414994535,31.304951684997054,1363.5,151.78174424171448,8.983293786824639,0.8998326583036411,0.7491758241758241,41.666078760142454,0
